1,3221225475,4,4.1,3.1,3.2
1,2147483651,4,4.1,3.1,3.2
1,3221225477,4,4.1,3.1,3.2
1,1073741826,4,4.1,3.1,3.2
1,3221225473,4,4.1,3.1,3.2
1,2147483650,4,4.1,3.1,3.2
1,2147483655,4,4.1,3.1,3.2
1,1073741833,4,4.1,3.1,3.2
1,1073741829,4,4.1,3.1,3.2
1,1073741835,4,4.1,3.1,3.2
1,3221225480,4,4.1,3.1,3.2
1,3221225483,4,4.1,3.1,3.2
1,3221225484,4,4.1,3.1,3.2
1,1073741830,4,4.1,3.1,3.2
1,3221225478,4,4.1,3.1,3.2
1,2147483657,4,4.1,3.1,3.2
1,1073741834,4,4.1,3.1,3.2
1,2147483659,4,4.1,3.1,3.2
1,2147483661,4,4.1,3.1,3.2
1,1073741838,4,4.1,3.1,3.2
1,2147483654,4,4.1,3.1,3.2
1,1073741832,4,4.1,3.1,3.2
1,1073741840,4,4.1,3.1,3.2
1,2147483663,4,4.1,3.1,3.2
1,1073741827,4,4.1,3.1,3.2
1,3221225476,4,4.1,3.1,3.2
1,2147483653,4,4.1,3.1,3.2
1,2147483658,4,4.1,3.1,3.2
1,1073741837,4,4.1,3.1,3.2
1,1073741841,4,4.1,3.1,3.2
1,1073741828,4,4.1,3.1,3.2
1,3221225479,1.1,3.3,3.1,3.2
1,1073741825,4,4.1,3.1,3.2
1,2147483664,4,4.1,3.1,3.2
1,3221225482,4,4.1,3.1,3.2
1,1073741836,4,4.1,3.1,3.2
1,2147483662,4,4.1,3.1,3.2
1,3221225481,4,4.1,3.1,3.2
1,1073741839,4,4.1,3.1,3.2
1,3221225489,4,4.1,3.1,3.2
1,2147483656,4,4.1,3.1,3.2
1,2147483660,4,4.1,3.1,3.2
1,3221225485,4,4.1,3.1,3.2
1,3221225487,4,4.1,3.1,3.2
1,2147483652,4,4.1,3.1,3.2
1,2147483649,4,4.1,3.1,3.2
1,1073741831,4,4.1,3.1,3.2
1,3221225474,4,4.1,3.1,3.2
1,3221225486,4,4.1,3.1,3.2
1,1073741843,4,4.1,3.1,3.2
1,3221225488,4,4.1,3.1,3.2
1,3221225492,4,4.1,3.1,3.2
1,2147483668,4,4.1,3.1,3.2
1,2147483667,4,4.1,3.1,3.2
1,3221225494,4,4.1,3.1,3.2
1,1073741848,4,4.1,3.1,3.2
1,1073741842,4,4.1,3.1,3.2
1,2147483665,4,4.1,3.1,3.2
1,2147483669,4,4.1,3.1,3.2
1,3221225493,4,4.1,3.1,3.2
1,3221225491,4,4.1,3.1,3.2
1,1073741847,4,4.1,3.1,3.2
1,2147483671,4,4.1,3.1,3.2
1,3221225498,4,4.1,3.1,3.2
1,1073741845,4,4.1,3.1,3.2
1,2147483672,4,4.1,3.1,3.2
1,3221225499,4,4.1,3.1,3.2
1,2147483666,4,4.1,3.1,3.2
1,1073741844,4,4.1,3.1,3.2
1,2147483670,4,4.1,3.1,3.2
1,3221225497,4,4.1,3.1,3.2
1,1073741846,4,4.1,3.1,3.2
1,1073741849,4,4.1,3.1,3.2
1,3221225490,4,4.1,3.1,3.2
1,2147483680,4,4.1,3.1,3.2
1,3221225504,4,4.1,3.1,3.2
1,3221225496,4,4.1,3.1,3.2
1,3221225495,4,4.1,3.1,3.2
1,2147483679,4,4.1,3.1,3.2
1,2147483674,4,4.1,3.1,3.2
1,2147483677,4,4.1,3.1,3.2
1,1073741855,4,4.1,3.1,3.2
1,3221225500,4,4.1,3.1,3.2
1,2147483675,4,4.1,3.1,3.2
1,2147483673,4,4.1,3.1,3.2
1,1073741852,1.1,3.3,3.1,3.2
1,1073741850,4,4.1,3.1,3.2
1,3221225507,4,4.1,3.1,3.2
1,3221225506,4,4.1,3.1,3.2
1,3221225502,4,4.1,3.1,3.2
1,3221225501,1.1,3.3,3.1,3.2
1,1073741856,4,4.1,3.1,3.2
1,2147483681,4,4.1,3.1,3.2
1,2147483678,4,4.1,3.1,3.2
1,3221225505,4,4.1,3.1,3.2
1,2147483682,4,4.1,3.1,3.2
1,2147483676,4,4.1,3.1,3.2
1,3221225503,4,4.1,3.1,3.2
1,2147483683,4,4.1,3.1,3.2
1,1073741851,4,4.1,3.1,3.2
1,1073741859,1.1,3.3,3.1,3.2
1,1073741853,4,4.1,3.1,3.2
1,1073741854,4,4.1,3.1,3.2
1,1073741860,4,4.1,3.1,3.2
1,1073741862,4,4.1,3.1,3.2
1,1073741857,4,4.1,3.1,3.2
1,3221225509,4,4.1,3.1,3.2
1,2147483687,4,4.1,3.1,3.2
1,2147483686,4,4.1,3.1,3.2
1,2147483689,4,4.1,3.1,3.2
1,1073741858,4,4.1,3.1,3.2
1,3221225512,4,4.1,3.1,3.2
1,3221225511,1.1,3.3,3.1,3.2
1,3221225508,4,4.1,3.1,3.2
1,2147483684,4,4.1,3.1,3.2
1,1073741861,4,4.1,3.1,3.2
1,2147483685,4,4.1,3.1,3.2
1,1073741865,4,4.1,3.1,3.2
1,3221225510,4,4.1,3.1,3.2
1,1073741864,4,4.1,3.1,3.2
1,3221225513,4,4.1,3.1,3.2
1,1073741863,4,4.1,3.1,3.2
1,2147483690,4,4.1,3.1,3.2
1,2147483688,4,4.1,3.1,3.2
1,1073741870,1.1,3.3,3.1,3.2
1,3221225515,4,4.1,3.1,3.2
1,3221225516,4,4.1,3.1,3.2
1,3221225517,4,4.1,3.1,3.2
1,3221225514,4,4.1,3.1,3.2
1,2147483691,4,4.1,3.1,3.2
1,1073741866,4,4.1,3.1,3.2
1,2147483694,4,4.1,3.1,3.2
1,3221225518,4,4.1,3.1,3.2
1,1073741872,1.1,3.3,3.1,3.2
1,1073741868,1.1,3.3,3.1,3.2
1,2147483692,4,4.1,3.1,3.2
1,1073741867,4,4.1,3.1,3.2
1,2147483699,4,4.1,3.1,3.2
1,3221225521,4,4.1,3.1,3.2
1,3221225522,4,4.1,3.1,3.2
1,2147483693,4,4.1,3.1,3.2
1,3221225520,4,4.1,3.1,3.2
1,1073741874,4,4.1,3.1,3.2
1,2147483695,4,4.1,3.1,3.2
1,1073741869,4,4.1,3.1,3.2
1,2147483697,4,4.1,3.1,3.2
1,3221225523,4,4.1,3.1,3.2
1,3221225519,4,4.1,3.1,3.2
1,2147483696,4,4.1,3.1,3.2
1,1073741876,4,4.1,3.1,3.2
1,2147483698,4,4.1,3.1,3.2
1,2147483702,4,4.1,3.1,3.2
1,3221225524,4,4.1,3.1,3.2
1,1073741875,4,4.1,3.1,3.2
1,2147483703,4,4.1,3.1,3.2
1,1073741871,4,4.1,3.1,3.2
1,1073741873,4,4.1,3.1,3.2
1,1073741877,4,4.1,3.1,3.2
1,1073741881,4,4.1,3.1,3.2
1,2147483708,4,4.1,3.1,3.2
1,2147483707,4,4.1,3.1,3.2
1,3221225525,4,4.1,3.1,3.2
1,3221225526,4,4.1,3.1,3.2
1,1073741879,4,4.1,3.1,3.2
1,1073741880,4,4.1,3.1,3.2
1,3221225528,4,4.1,3.1,3.2
1,3221225530,4,4.1,3.1,3.2
1,1073741882,4,4.1,3.1,3.2
1,2147483700,4,4.1,3.1,3.2
1,2147483701,4,4.1,3.1,3.2
1,1073741878,4,4.1,3.1,3.2
1,1073741886,4,4.1,3.1,3.2
1,3221225535,4,4.1,3.1,3.2
1,1073741887,4,4.1,3.1,3.2
1,2147483713,1.1,3.3,3.1,3.2
1,2147483712,4,4.1,3.1,3.2
1,3221225533,4,4.1,3.1,3.2
1,1073741885,4,4.1,3.1,3.2
1,3221225527,4,4.1,3.1,3.2
1,3221225531,4,4.1,3.1,3.2
1,1073741883,1.1,3.3,3.1,3.2
1,2147483705,1.1,3.3,3.1,3.2
1,3221225532,4,4.1,3.1,3.2
1,2147483704,4,4.1,3.1,3.2
1,2147483706,4,4.1,3.1,3.2
1,3221225529,4,4.1,3.1,3.2
1,1073741891,4,4.1,3.1,3.2
1,1073741890,4,4.1,3.1,3.2
1,2147483709,4,4.1,3.1,3.2
1,1073741894,4,4.1,3.1,3.2
1,1073741884,1.1,3.3,3.1,3.2
1,2147483711,4,4.1,3.1,3.2
1,3221225534,4,4.1,3.1,3.2
1,2147483710,4,4.1,3.1,3.2
1,2147483717,4,4.1,3.1,3.2
1,3221225539,4,4.1,3.1,3.2
1,3221225538,1.1,3.3,3.1,3.2
1,1073741889,4,4.1,3.1,3.2
1,2147483718,4,4.1,3.1,3.2
1,3221225543,4,4.1,3.1,3.2
1,3221225540,4,4.1,3.1,3.2
1,1073741888,4,4.1,3.1,3.2
1,3221225536,1.1,3.3,3.1,3.2
1,2147483721,4,4.1,3.1,3.2
1,3221225547,4,4.1,3.1,3.2
1,3221225537,4,4.1,3.1,3.2
1,2147483714,4,4.1,3.1,3.2
1,1073741895,4,4.1,3.1,3.2
1,1073741899,4,4.1,3.1,3.2
1,1073741893,4,4.1,3.1,3.2
1,3221225541,4,4.1,3.1,3.2
1,2147483716,4,4.1,3.1,3.2
1,1073741892,4,4.1,3.1,3.2
1,2147483715,4,4.1,3.1,3.2
1,3221225542,4,4.1,3.1,3.2
1,3221225544,4,4.1,3.1,3.2
1,3221225546,4,4.1,3.1,3.2
1,3221225550,4,4.1,3.1,3.2
1,2147483723,4,4.1,3.1,3.2
1,1073741900,4,4.1,3.1,3.2
1,3221225548,4,4.1,3.1,3.2
1,1073741896,4,4.1,3.1,3.2
1,1073741897,4,4.1,3.1,3.2
1,3221225545,4,4.1,3.1,3.2
1,2147483726,4,4.1,3.1,3.2
1,2147483725,4,4.1,3.1,3.2
1,1073741898,4,4.1,3.1,3.2
1,1073741903,4,4.1,3.1,3.2
1,2147483720,4,4.1,3.1,3.2
1,1073741904,4,4.1,3.1,3.2
1,2147483722,4,4.1,3.1,3.2
1,2147483724,4,4.1,3.1,3.2
1,1073741901,4,4.1,3.1,3.2
1,3221225549,4,4.1,3.1,3.2
1,1073741902,4,4.1,3.1,3.2
1,2147483719,4,4.1,3.1,3.2
1,2147483731,4,4.1,3.1,3.2
1,3221225553,4,4.1,3.1,3.2
1,3221225557,4,4.1,3.1,3.2
1,3221225551,4,4.1,3.1,3.2
1,1073741910,4,4.1,3.1,3.2
1,2147483732,4,4.1,3.1,3.2
1,1073741906,4,4.1,3.1,3.2
1,3221225552,4,4.1,3.1,3.2
1,1073741908,4,4.1,3.1,3.2
1,1073741907,4,4.1,3.1,3.2
1,3221225554,4,4.1,3.1,3.2
1,2147483727,4,4.1,3.1,3.2
1,2147483728,4,4.1,3.1,3.2
1,2147483734,4,4.1,3.1,3.2
1,3221225555,1.1,3.3,3.1,3.2
1,1073741905,4,4.1,3.1,3.2
1,2147483733,4,4.1,3.1,3.2
1,2147483730,4,4.1,3.1,3.2
1,3221225562,4,4.1,3.1,3.2
1,3221225556,4,4.1,3.1,3.2
1,2147483735,4,4.1,3.1,3.2
1,2147483729,4,4.1,3.1,3.2
1,2147483736,4,4.1,3.1,3.2
1,3221225561,4,4.1,3.1,3.2
1,3221225559,4,4.1,3.1,3.2
1,2147483738,1.1,3.3,3.1,3.2
1,1073741909,4,4.1,3.1,3.2
1,1073741915,4,4.1,3.1,3.2
1,1073741913,4,4.1,3.1,3.2
1,3221225558,4,4.1,3.1,3.2
1,1073741911,4,4.1,3.1,3.2
1,1073741914,4,4.1,3.1,3.2
1,3221225560,4,4.1,3.1,3.2
1,3221225563,4,4.1,3.1,3.2
1,1073741912,4,4.1,3.1,3.2
1,2147483737,4,4.1,3.1,3.2
1,1073741918,4,4.1,3.1,3.2
1,2147483740,4,4.1,3.1,3.2
1,3221225568,4,4.1,3.1,3.2
1,3221225565,4,4.1,3.1,3.2
1,2147483739,4,4.1,3.1,3.2
1,3221225564,4,4.1,3.1,3.2
1,2147483745,4,4.1,3.1,3.2
1,1073741922,4,4.1,3.1,3.2
1,3221225566,4,4.1,3.1,3.2
1,3221225567,4,4.1,3.1,3.2
1,1073741923,4,4.1,3.1,3.2
1,2147483744,4,4.1,3.1,3.2
1,1073741916,4,4.1,3.1,3.2
1,2147483742,4,4.1,3.1,3.2
1,2147483743,4,4.1,3.1,3.2
1,2147483741,4,4.1,3.1,3.2
1,1073741921,4,4.1,3.1,3.2
1,1073741919,4,4.1,3.1,3.2
1,1073741917,4,4.1,3.1,3.2
1,3221225569,4,4.1,3.1,3.2
1,2147483746,4,4.1,3.1,3.2
1,1073741920,4,4.1,3.1,3.2
1,2147483748,4,4.1,3.1,3.2
1,1073741924,4,4.1,3.1,3.2
1,1073741926,4,4.1,3.1,3.2
1,3221225578,4,4.1,3.1,3.2
1,2147483751,4,4.1,3.1,3.2
1,3221225573,4,4.1,3.1,3.2
1,3221225571,4,4.1,3.1,3.2
1,2147483747,4,4.1,3.1,3.2
1,1073741929,4,4.1,3.1,3.2
1,2147483754,4,4.1,3.1,3.2
1,3221225577,4,4.1,3.1,3.2
1,3221225579,4,4.1,3.1,3.2
1,2147483752,4,4.1,3.1,3.2
