2,1073744825,4,4.1,3.1,3.2
2,2147486649,4,4.1,3.1,3.2
2,2147486652,4,4.1,3.1,3.2
2,2147486650,4,4.1,3.1,3.2
2,2147486653,4,4.1,3.1,3.2
2,1073744831,4,4.1,3.1,3.2
2,1073744827,4,4.1,3.1,3.2
2,1073744830,4,4.1,3.1,3.2
2,1073744826,4,4.1,3.1,3.2
2,1073744828,4,4.1,3.1,3.2
2,3221228474,4,4.1,3.1,3.2
2,2147486657,4,4.1,3.1,3.2
2,1073744835,4,4.1,3.1,3.2
2,2147486651,4,4.1,3.1,3.2
2,2147486655,4,4.1,3.1,3.2
2,2147486654,3.6,4.1,3.1,3.2
2,2147486660,4,4.1,3.1,3.2
2,1073744829,1.1,3.3,3.1,3.2
2,2147486656,4,4.1,3.1,3.2
2,1073744834,1.1,3.3,3.1,3.2
2,3221228481,4,4.1,3.1,3.2
2,3221228477,4,4.1,3.1,3.2
2,1073744837,4,4.1,3.1,3.2
2,1073744838,4,4.1,3.1,3.2
2,3221228482,4,4.1,3.1,3.2
2,3221228478,4,4.1,3.1,3.2
2,3221228475,4,4.1,3.1,3.2
2,2147486658,4,4.1,3.1,3.2
2,2147486659,4,4.1,3.1,3.2
2,1073744833,4,4.1,3.1,3.2
2,3221228473,4,4.1,3.1,3.2
2,1073744832,3.8,4.1,3.1,3.2
2,3221228479,4,4.1,3.1,3.2
2,2147486663,4,4.1,3.1,3.2
2,2147486664,4,4.1,3.1,3.2
2,2147486661,4,4.1,3.1,3.2
2,1073744836,4,4.1,3.1,3.2
2,3221228489,4,4.1,3.1,3.2
2,3221228484,4,4.1,3.1,3.2
2,2147486662,4,4.1,3.1,3.2
2,3221228480,4,4.1,3.1,3.2
2,1073744840,4,4.1,3.1,3.2
2,2147486665,4,4.1,3.1,3.2
2,3221228483,4,4.1,3.1,3.2
2,1073744842,4,4.1,3.1,3.2
2,3221228476,1.1,3.3,3.1,3.2
2,3221228487,4,4.1,3.1,3.2
2,2147486669,4,4.1,3.1,3.2
2,2147486666,4,4.1,3.1,3.2
2,3221228486,4,4.1,3.1,3.2
2,3221228488,4,4.1,3.1,3.2
2,3221228491,1.1,3.3,3.1,3.2
2,1073744841,4,4.1,3.1,3.2
2,3221228492,4,4.1,3.1,3.2
2,1073744839,4,4.1,3.1,3.2
2,3221228493,4,4.1,3.1,3.2
2,2147486671,4,4.1,3.1,3.2
2,3221228485,1.1,3.3,3.1,3.2
2,2147486667,4,4.1,3.1,3.2
2,1073744847,4,4.1,3.1,3.2
2,3221228490,4,4.1,3.1,3.2
2,1073744844,4,4.1,3.1,3.2
2,1073744843,4,4.1,3.1,3.2
2,1073744845,4,4.1,3.1,3.2
2,2147486668,4,4.1,3.1,3.2
2,2147486670,4,4.1,3.1,3.2
2,3221228495,4,4.1,3.1,3.2
